,0
mcaja_ahorro_min6,73.96805103206637
rankn_Master_mpagominimo,72.44559254391987
mpayroll_lag2,71.29944860394795
mpasivos_margen_tend6,71.22997749710083
Master_fultimo_cierre,71.0379086036682
mcaja_ahorro_dolares_delta1,70.31865069389342
mcuenta_corriente_ratioavg6,70.2193486560186
Master_fechaalta,69.93727231915793
mplazo_fijo_dolares_ratioavg6,69.53414576911926
Visa_msaldopesos_ratioavg6,66.9882367630005
cprestamos_personales_min6,65.78578059450784
mtarjeta_visa_consumo_ratioavg6,65.60590829944613
mprestamos_personales_lag1,65.46601447614033
rankp_Visa_msaldopesos,64.71963701629639
mttarjeta_visa_debitos_automaticos_ratioavg6,64.45288088067373
ctarjeta_debito_tend6,63.775354248046895
ctarjeta_master_ratioavg6,63.59339486821492
Master_delinquency,63.249662761688235
mpasivos_margen_max6,63.17349488925933
mcaja_ahorro_max6,62.8400657418569
rankp_mcuenta_debitos_automaticos_1,62.777869785308845
cliente_antiguedad_min6,62.74595938491822
mcuenta_debitos_automaticos_ratioavg6,62.04653029886882
rankp_ccaja_seguridad,60.478900205612184
ccajas_consultas_ratioavg6,60.30640264987946
rankp_ccomisiones_mantenimiento,57.75662678082782
mprestamos_prendarios,57.110512300491344
rankn_ccaja_ahorro,56.691259338061016
Visa_delinquency_ratioavg6,56.55048862648012
rankp_Master_msaldototal,56.51629639689127
mprestamos_personales_max6,56.14717231241863
mpayroll_sobre_edad_tend6,55.5105608253479
rankp_Visa_mfinanciacion_limite,55.204963942209886
mcomisiones_mantenimiento,54.94324401537577
rankn_mtarjeta_master_consumo,54.90683235295614
tmobile_app_ratioavg6,53.452086760203045
Visa_fechaalta_ratioavg6,53.07692634646098
rankp_Visa_msaldototal,52.69657881736755
internet,52.14316316604615
mtransferencias_emitidas_ratioavg6,51.7368135175705
rankn_ctarjeta_visa_transacciones,51.30552352205912
cliente_antiguedad_max6,51.157608278592434
Master_mpagominimo,51.152159825642904
rankp_ctarjeta_debito,50.672442061742146
mpayroll_sobre_edad_delta2,50.22886261431376
mtarjeta_visa_consumo_tend6,49.83840470759073
mrentabilidad_annual,48.75473554293314
mtarjeta_master_consumo,48.397494736353565
Visa_mconsumospesos,48.30893946870167
kmes_ratioavg6,48.084630752563484
Master_msaldototal,48.07204431343077
mpayroll_tend6,47.44266292254131
mrentabilidad_max6,46.70733851941427
Visa_cconsumos_ratioavg6,46.07053689924875
Visa_mfinanciacion_limite_lag2,45.98407519721983
mactivos_margen_lag2,45.88437758127848
mcomisiones_otras_lag2,45.74294463094076
mrentabilidad_annual_min6,45.640744991938284
Visa_delinquency_tend6,45.289868964513154
Visa_msaldopesos,44.97028895123801
Visa_fechaalta_lag2,44.206205326080315
mpayroll_delta1,43.98555165576934
rankp_thomebanking_1,43.7700653711955
chomebanking_transacciones_delta2,43.294900950113934
Visa_fechaalta_lag1,43.096268506368
cprestamos_personales_delta2,43.028873970031746
Visa_mpagominimo_lag1,42.10554702186584
ccaja_seguridad_ratioavg6,41.53356971168519
Visa_msaldototal_ratioavg6,41.254861583709705
minversion1_pesos,40.64408199119568
Visa_cconsumos_lag2,40.49803689829508
ccomisiones_otras_tend6,39.69045488039653
mcuentas_saldo_max6,38.73668140379588
cproductos_tend6,38.68136839548747
mcomisiones_max6,38.445308135986316
minversion2,37.830740197499594
mcuenta_corriente_lag1,37.59962002309164
Master_fultimo_cierre_lag2,37.47871356773375
Master_mfinanciacion_limite,36.57673637453715
rankp_ccuenta_debitos_automaticos,36.495510401407884
rankp_Visa_mlimitecompra,35.68611876424154
rankp_Master_cconsumos,35.65080810133616
Master_mlimitecompra,35.61210144837697
rankn_mcuenta_debitos_automaticos_1,35.45845571327209
cliente_antiguedad_ratioavg6,35.04420649337769
rankn_cproductos,34.834882392247515
cprestamos_personales_tend6,34.42547478294373
Master_fechaalta_lag2,34.26797525087993
mactivos_margen_tend6,34.10296010398864
rankp_mtransferencias_recibidas,33.935348632812506
ccaja_ahorro_max6,33.43000546964011
mactivos_margen_ratioavg6,33.17406194368998
rankp_mcomisiones_mantenimiento_1,33.16323845386506
rankp_ccajas_otras,33.09406850083669
ccallcenter_transacciones_tend6,33.07846075121562
