,0
ctrx_quarter_lag1,338.2420866648356
mcaja_ahorro_min6,332.0487118403117
Master_fultimo_cierre_lag2,330.319890054067
mpayroll_sobre_edad_tend6,321.39662335713706
ctrx_quarter_normalizado_lag1,320.26324659983317
ccallcenter_transacciones_tend6,313.33251253763837
Visa_fechaalta_lag1,308.63626991907756
cliente_antiguedad_lag2,304.18612340291344
mprestamos_personales_max6,296.3072851816813
rankp_cextraccion_autoservicio,294.2492780685425
mprestamos_personales_lag2,293.7472138722738
mprestamos_hipotecarios_max6,291.24353688557943
rankp_thomebanking,290.6604363759359
Visa_msaldopesos_ratioavg6,288.05807927449547
mactivos_margen_min6,283.292822710673
cplazo_fijo_tend6,281.8122700373332
ccheques_emitidos_ratioavg6,280.692653465271
ctarjeta_debito_ratioavg6,279.6622133890788
Visa_delinquency_tend6,277.23429946899415
rankp_mcuenta_debitos_automaticos,276.13904940287273
ccaja_ahorro_delta1,274.89695631663005
mrentabilidad_annual,272.8143162727356
rankn_Master_mpagominimo,272.6743226369222
ccajas_consultas_tend6,271.2901833852132
ctrx_quarter_delta2,267.04658966064454
rankp_Visa_status,262.4942798614502
mcaja_ahorro_max6,261.17539710998534
mtransferencias_emitidas_tend6,259.4097503662109
cliente_antiguedad_min6,258.991970316569
rankp_Master_msaldototal,255.24897371927898
Master_delinquency_tend6,254.4182702700297
mautoservicio,250.75660076141358
Visa_cconsumos_delta2,250.6733201344808
Visa_fechaalta_ratioavg6,250.26440626780192
cplazo_fijo_ratioavg6,247.76761404673258
rankn_Visa_msaldototal,245.58237915039064
rankp_Visa_mfinanciacion_limite,240.6507556597392
Master_fechaalta_lag2,237.8650732676188
Master_fechaalta_ratioavg6,229.88363971710206
rankp_ccomisiones_mantenimiento,228.5560033798218
Visa_mpagominimo_delta1,228.4713834444682
cliente_antiguedad_lag1,228.24835987091063
mrentabilidad_annual_lag1,225.7734533627828
Visa_cconsumos_delta1,223.8638433456421
internet,223.67522672017415
mrentabilidad,223.14246673583983
rankp_ctarjeta_debito,221.34510345458983
Master_delinquency_ratioavg6,221.2465139389038
chomebanking_transacciones_ratioavg6,219.9420132001241
minversion2,218.92072639465331
mpasivos_margen_max6,218.90007979075114
mcheques_emitidos_ratioavg6,217.61887016296387
numero_de_cliente,217.05088307062786
Master_msaldototal_tend6,210.8130464553833
mprestamos_hipotecarios,209.39835268656412
cprestamos_personales_tend6,208.0486864089966
kmes_ratioavg6,206.9355672200521
Visa_delinquency_ratioavg6,206.82886257171631
mcomisiones_mantenimiento,204.34275652567547
ctarjeta_visa_debitos_automaticos_tend6,203.67498566309612
ctarjeta_debito_min6,201.10688323974608
Visa_cconsumos_lag1,199.9070099512736
Visa_fechaalta_lag2,198.4022998491923
thomebanking_tend6,197.2994932492574
rankn_cproductos_1,196.96466039021809
Master_fechaalta_lag1,196.49901364644367
Visa_status_ratioavg6,196.13654651641846
mcuenta_corriente_min6,195.3756199836731
ccajas_transacciones_ratioavg6,192.33636954625447
Master_msaldopesos_tend6,191.29661664962768
ctarjeta_visa_debitos_automaticos_lag2,191.06552044550577
tcuentas,188.3517241160075
ctransferencias_emitidas_ratioavg6,187.33379599253337
tcuentas_lag2,186.80380315780639
Visa_msaldototal_ratioavg6,186.1785397529602
Master_mfinanciacion_limite,185.543630027771
mplazo_fijo_dolares,181.48232742945353
Visa_cconsumos_ratioavg6,179.606396706899
mplazo_fijo_dolares_tend6,179.30765981674193
ccallcenter_transacciones_delta2,179.20888697306316
mpayroll_lag1,178.21158078511556
internet_tend6,176.50823694864908
mactivos_margen_tend6,174.6495564778646
Visa_mpagominimo_delta2,174.43113651275635
chomebanking_transacciones_delta2,173.508952999115
ctransferencias_emitidas_delta2,171.3909901936849
rankp_mcuenta_debitos_automaticos_1,170.9719633102417
Visa_fultimo_cierre,169.83614082336425
mcuentas_saldo_max6,167.9362003962199
kmes_lag1,163.837007077535
mttarjeta_visa_debitos_automaticos_lag2,163.2837064743042
rankp_Visa_mpagospesos,160.0436372756958
ctarjeta_master_transacciones,159.3086066563924
Master_status_tend6,158.10428024927776
rankp_Master_mfinanciacion_limite_1,158.03836358388264
mpayroll_sobre_edad_lag1,157.59358329772948
rankp_chomebanking_transacciones,157.03802035649616
Master_mlimitecompra,156.49592320124307
mcuenta_corriente_lag1,151.88263282775878
ctrx_quarter_normalizado_tend6,150.15813013712565
cpayroll_trx_lag1,148.1148859977722
thomebanking,146.9272804260254
ccomisiones_otras_tend6,146.2410701751709
ccomisiones_mantenimiento_lag2,144.92080313364664
Visa_mconsumospesos,144.90458386739095
Visa_mconsumospesos_lag2,143.26345647176106
rankp_mtransferencias_emitidas,142.35734351476034
ccuenta_debitos_automaticos_delta2,142.22662309010823
mcomisiones_mantenimiento_delta2,141.50596656799317
cliente_antiguedad_ratioavg6,140.807346534729
rankn_cproductos,140.0538541793823
cpagomiscuentas_tend6,139.58727718989056
mrentabilidad_lag2,139.33101342519123
ccajas_consultas,138.05843003590903
ctarjeta_visa_transacciones_tend6,137.76158014933267
Master_Fvencimiento,137.15812651316324
Visa_cconsumos,136.7400568008423
ctrx_quarter_normalizado_delta2,136.01091632843017
ccaja_ahorro_delta2,135.73992217381794
rankp_mtransferencias_recibidas_1,134.7997106552124
mcuentas_saldo_lag1,133.39513390858968
ctarjeta_visa_transacciones_delta1,133.3485169728597
ccajas_otras_ratioavg6,133.15941327412924
Master_mpagospesos_ratioavg6,132.91584650675455
Master_mpagominimo_lag2,131.82431325912475
mtarjeta_master_consumo_ratioavg6,131.10906575520832
mcomisiones_otras_lag2,130.95053634643554
Visa_msaldototal_lag1,130.41194686889648
Master_Finiciomora_tend6,129.2664134343465
Visa_msaldopesos_lag1,128.96385898590088
tmobile_app_ratioavg6,126.27981033325196
cliente_antiguedad_max6,125.13082625071208
mrentabilidad_lag1,124.75890334447224
mpagomiscuentas_tend6,123.46388632456461
ctrx_quarter_tend6,122.41634267171224
chomebanking_transacciones,120.62976360321045
ctarjeta_master,119.72017650604248
cprestamos_personales_min6,117.68386484781901
mcuenta_corriente_max6,116.69504324595134
rankp_Visa_mfinanciacion_limite_1,115.64340655008952
tcallcenter_tend6,114.53577032089234
Visa_Fvencimiento,114.38839632670084
Master_mfinanciacion_limite_lag1,114.31807988484701
rankp_ccajas_transacciones,113.41354681650797
ctarjeta_visa_debitos_automaticos_lag1,113.32192681630453
ctrx_quarter_lag2,112.19995047251383
mcaja_ahorro_dolares_tend6,112.06087684631348
chomebanking_transacciones_lag2,111.48780689239501
Master_mpagospesos,111.39610303243002
ctarjeta_visa_lag2,110.18013674418131
Visa_mfinanciacion_limite_lag2,109.31720978418986
Visa_fechaalta_tend6,106.6920202255249
rankp_cpagomiscuentas,104.55088005065917
rankp_mtransferencias_recibidas,102.72898972829184
mrentabilidad_annual_min6,102.58460687001546
Master_Finiciomora_delta1,101.95550638834635
kmes,101.70604972839355
mcomisiones_lag2,101.65597991943359
rankn_Visa_msaldopesos,101.57181250254312
ctransferencias_recibidas_lag2,101.02479343414306
ccomisiones_mantenimiento,100.18494669596355
ccallcenter_transacciones,99.9722962697347
ctrx_quarter_normalizado_lag2,99.4365740776062
mcuentas_saldo_lag2,98.6004072825114
Visa_mconsumospesos_lag1,98.33773962656657
mtransferencias_recibidas_ratioavg6,97.02843659718832
Master_mpagominimo_delta2,96.99560686747233
rankp_mrentabilidad_annual,94.00315678914389
rankp_chomebanking_transacciones_1,93.29586321512858
mcomisiones_mantenimiento_delta1,92.79094715118408
mcomisiones_mantenimiento_lag1,92.32751331329345
rankn_mcuenta_debitos_automaticos_1,92.16566626230876
mcaja_ahorro_dolares,91.70600992838541
mtransferencias_emitidas,90.80145346323648
Master_msaldopesos_lag2,90.53464711507162
Visa_mlimitecompra_lag2,90.05640347798665
mcaja_ahorro_dolares_max6,89.69931036631266
ctarjeta_visa_transacciones_delta2,88.99923652013143
mprestamos_prendarios_ratioavg6,88.98847312927246
mcuenta_debitos_automaticos_delta2,87.64980341593424
mcuentas_saldo_min6,87.6130734761556
ctransferencias_emitidas_delta1,86.92942352294922
mtarjeta_visa_descuentos,86.34438966115316
Master_mpagominimo_lag1,85.94517351786295
Visa_msaldopesos_lag2,85.46213989257812
cpagomiscuentas_ratioavg6,84.9313336054484
mtransferencias_emitidas_lag1,84.56133975982667
rankp_Master_mfinanciacion_limite,83.94348379770915
mforex_buy_ratioavg6,83.5725066502889
rankp_Visa_mlimitecompra,83.53122030893961
mcaja_ahorro_dolares_delta2,83.3684596379598
rankp_Master_mlimitecompra,82.87053988774618
mcuenta_corriente_lag2,81.06782703399658
Visa_mfinanciacion_limite,81.06662000020346
Visa_Fvencimiento_lag1,80.02143281300863
mcomisiones_max6,79.65173365275065
ctarjeta_master_delta2,79.39652398427327
rankn_ccaja_ahorro,79.25643367767334
cpagomiscuentas,79.25057350794474
Master_mlimitecompra_lag2,78.69534314473471
ctarjeta_debito_transacciones_ratioavg6,78.62098671595255
mcaja_ahorro_dolares_min6,77.25573355356852
Visa_mconsumototal,77.17279014587402
mcaja_ahorro_delta2,77.00419673919677
rankp_ccuenta_debitos_automaticos,75.42143383026124
mprestamos_prendarios_min6,75.33547341028849
mcomisiones_min6,74.52979338963827
ccaja_seguridad_lag1,73.98076388041179
Visa_Fvencimiento_lag2,72.95984312693278
ctransferencias_recibidas_ratioavg6,72.11594320933024
ctarjeta_visa_debitos_automaticos_delta2,71.5230031967163
Visa_msaldototal_delta1,70.95835673014322
rankp_Visa_cconsumos,69.73577353159587
Master_mfinanciacion_limite_lag2,69.46738999684652
rankp_mcaja_ahorro_dolares,69.22162307103476
mprestamos_prendarios_max6,67.59033336639405
internet_min6,67.28294359842936
rankn_mcuenta_debitos_automaticos,66.50909023284912
Visa_mfinanciacion_limite_lag1,64.54918657938639
Visa_msaldototal_lag2,64.07836647033692
Visa_mlimitecompra,63.2766629854838
Master_status_delta2,63.134253946940106
mcomisiones,62.35923035939535
rankp_Visa_mconsumospesos,61.62858699162801
ccheques_emitidos_tend6,61.554363377889
Visa_msaldodolares,60.107611147562665
Visa_Fvencimiento_tend6,59.5431297938029
rankp_tmobile_app,57.84166990915934
rankp_Master_cconsumos,57.741659800211586
Visa_msaldopesos_tend6,57.722163391113284
cprestamos_personales_max6,57.71549968719482
kmes_lag2,57.60958671569824
ctransferencias_emitidas,57.58703295389811
rankp_Visa_mconsumosdolares,57.03190307617187
Master_mpagominimo_delta1,56.9525431950887
ctarjeta_master_debitos_automaticos_ratioavg6,56.751380157470706
mprestamos_hipotecarios_min6,56.16276982625325
rankp_Master_mpagospesos,56.03853047688802
Master_mlimitecompra_lag1,55.980453427632646
rankp_Master_mconsumospesos,55.89782361984253
Visa_delinquency_lag1,54.88152612050374
mttarjeta_master_debitos_automaticos_ratioavg6,54.34677677154541
rankn_ctransferencias_emitidas,53.94469324747721
Visa_msaldototal_tend6,53.14456977844238
ccallcenter_transacciones_delta1,52.854630088806154
rankp_Visa_Fvencimiento,51.73462308247884
ccomisiones_mantenimiento_lag1,51.63883666992187
mtarjeta_visa_consumo_delta2,51.588952700297035
Visa_mconsumospesos_tend6,50.62352301279704
Master_Finiciomora_ratioavg6,50.543132909139
mautoservicio_ratioavg6,50.32240645090739
rankn_thomebanking,49.973062960306805
cproductos_min6,49.71677748362223
cplazo_fijo,49.31207669576009
Visa_mlimitecompra_lag1,49.153786277771
Master_cconsumos_tend6,49.137356758117676
Visa_mpagominimo_ratioavg6,48.62892691294352
ctarjeta_debito,48.558186594645186
ctarjeta_visa_transacciones_min6,48.403439903259276
Visa_mpagospesos_lag1,48.14354737599691
chomebanking_transacciones_delta1,47.46116361618042
mpasivos_margen_lag1,47.31926987965902
Visa_fultimo_cierre_tend6,47.30111974080403
mtarjeta_visa_consumo_delta1,47.21026331583659
mcuenta_corriente_delta1,47.188693300882974
mtarjeta_master_consumo_tend6,46.32594324747721
ccaja_seguridad_lag2,46.180436579386395
ctarjeta_master_debitos_automaticos_tend6,45.915133476257324
tcuentas_min6,45.86932338078817
rankn_mtransferencias_recibidas,45.44344031016032
cprestamos_personales_lag2,45.334770075480144
rankn_Visa_mlimitecompra,45.26054000854492
Visa_mconsumospesos_delta2,45.18819993336995
mcheques_emitidos_rechazados_tend6,45.15620028177897
rankp_Master_mlimitecompra_1,45.05155016581217
rankn_ccallcenter_transacciones,44.927283477783206
Visa_mfinanciacion_limite_tend6,44.53484026590983
mactivos_margen_delta2,44.22272981007894
mcheques_depositados_rechazados_ratioavg6,44.20963001251221
chomebanking_transacciones_lag1,44.07881654103597
Master_Fvencimiento_ratioavg6,43.955099995930986
rankn_mcomisiones_mantenimiento_1,43.91381645202637
mpasivos_margen_ratioavg6,43.83361994425456
cmobile_app_trx_tend6,43.513133176167806
rankn_chomebanking_transacciones,41.39984995524089
mpagomiscuentas_ratioavg6,41.358096758524574
mtarjeta_master_consumo_delta2,41.08906358083089
mtarjeta_master_consumo_max6,40.84818681081136
rankn_mrentabilidad_annual,40.58917675018311
mcomisiones_ratioavg6,40.19020309448242
rankp_mrentabilidad,40.14809977213542
cprestamos_personales_delta1,39.940626843770346
mextraccion_autoservicio_ratioavg6,39.59017327626546
tcuentas_max6,39.12187360127767
Master_mconsumospesos_tend6,39.05499979654948
Visa_fultimo_cierre_lag2,38.96943677266439
rankp_ctarjeta_visa_debitos_automaticos,38.68043333689372
mextraccion_autoservicio,38.47884324391683
mcomisiones_otras_ratioavg6,38.354520098368326
tmobile_app_tend6,38.068010075887045
cpayroll_trx_tend6,37.835687001546226
cmobile_app_trx,37.56122347513835
Visa_msaldototal_delta2,37.3697099049886
mcomisiones_otras_lag1,37.0165932337443
mpasivos_margen_lag2,36.3710267384847
mtarjeta_visa_descuentos_ratioavg6,35.841760063171385
cmobile_app_trx_delta2,35.28220666249593
mcheques_emitidos_lag2,35.153443272908525
mcomisiones_otras,34.8477367401123
rankn_cprestamos_personales,34.82699317932129
cmobile_app_trx_lag1,34.32831344604492
mplazo_fijo_dolares_delta1,34.13727340698242
internet_lag1,33.68764346440633
Master_delinquency_delta2,33.6014004389445
Master_mfinanciacion_limite_tend6,33.58085994720459
ccajas_transacciones,33.39402993520101
cpayroll_trx_lag2,33.253650728861494
cextraccion_autoservicio_ratioavg6,32.98408994674683
rankp_mcomisiones_otras,32.91404685974121
mcheques_depositados_ratioavg6,32.712329928080244
mtarjeta_visa_consumo_max6,32.694400024414065
cprestamos_personales_lag1,32.50356000264485
ctarjeta_debito_transacciones,32.435862922668456
Master_cconsumos_delta2,32.20624319712321
Master_Fvencimiento_lag2,31.90943660736084
ctarjeta_debito_transacciones_lag2,31.757883262634277
rankn_Visa_mpagospesos,31.73546930948893
mcuenta_debitos_automaticos_lag2,30.93285338083903
Master_Fvencimiento_lag1,30.50736338297526
ctarjeta_visa_debitos_automaticos,30.389846420288087
mplazo_fijo_dolares_delta2,30.188013331095377
rankn_chomebanking_transacciones_1,30.049050076802573
Master_msaldototal_ratioavg6,29.631546847025554
mcomisiones_otras_tend6,29.604726791381836
cpagodeservicios_tend6,29.093640104929605
ccuenta_debitos_automaticos_delta1,28.96738996505737
mrentabilidad_min6,28.747326596577963
mprestamos_hipotecarios_lag1,28.565023040771486
rankn_mplazo_fijo_dolares,28.223333168029786
mtransferencias_recibidas_lag1,27.701313336690266
cmobile_app_trx_lag2,27.66495990753174
mrentabilidad_tend6,27.04771334330241
rankn_Visa_mfinanciacion_limite,26.920896530151367
Master_msaldopesos_delta2,26.32987995147705
mtarjeta_visa_consumo_lag2,26.102193069458007
rankn_mtransferencias_emitidas,25.946756649017335
rankn_Master_msaldototal,25.89608014424642
mautoservicio_delta2,25.764703432718914
rankp_mttarjeta_visa_debitos_automaticos,25.542356618245442
mcomisiones_lag1,25.056596565246583
chomebanking_transacciones_tend6,24.97417335510254
ccheques_depositados_ratioavg6,24.813873608907063
mautoservicio_max6,24.69638989766439
ccheques_emitidos,24.0113068262736
mprestamos_prendarios_lag1,23.69184331893921
cdescubierto_preacordado_lag2,23.22001978556315
ctransferencias_recibidas_lag1,23.130120023091635
mcheques_emitidos,22.9438601175944
ctarjeta_visa_transacciones_max6,22.89094683329264
cmobile_app_trx_delta1,22.73591334025065
Master_fechaalta_tend6,22.71164671579997
ctarjeta_visa_delta1,22.502496846516927
Master_mfinanciacion_limite_delta2,22.39593334197998
Master_mconsumospesos_lag1,21.945479901631675
ctarjeta_debito_transacciones_max6,21.87927672068278
ccheques_depositados_rechazados_ratioavg6,20.960093371073405
tmobile_app,20.953806559244793
ctransferencias_recibidas,20.3717466990153
Visa_msaldopesos_delta2,20.336653327941896
cmobile_app_trx_ratioavg6,20.221569760640463
Visa_mlimitecompra_tend6,19.753786532084145
matm_ratioavg6,19.448546663920084
Visa_mfinanciacion_limite_ratioavg6,19.386306762695312
cproductos_lag1,19.33513666788737
mcomisiones_tend6,19.264780044555664
catm_trx_ratioavg6,18.956569862365722
cproductos_lag2,18.58743336995443
mcaja_ahorro_tend6,18.5705265045166
mcheques_emitidos_rechazados_lag1,18.147496859232586
mpasivos_margen_delta1,18.14199015299479
Master_msaldopesos_ratioavg6,17.617923227945962
mcomisiones_otras_delta1,17.5905299504598
Master_mlimitecompra_tend6,17.490729904174806
mtransferencias_recibidas_tend6,17.181513341267905
Visa_mconsumosdolares,17.01665007273356
rankn_Master_mlimitecompra,16.94950008392334
Master_msaldototal_delta2,16.927729988098143
tcallcenter_delta2,16.84980672200521
mpasivos_margen_min6,16.433866755167642
ccajas_otras,15.843526585896809
rankp_ccomisiones_otras,15.712093416849772
cpayroll_trx_delta1,15.567243385314942
ccomisiones_otras_lag2,15.427753257751466
tcallcenter,15.425136693318684
matm,15.41259339650472
Visa_status_delta2,15.318879954020183
mrentabilidad_annual_tend6,15.231923294067382
ccaja_ahorro_lag1,14.969750022888183
Visa_mconsumosdolares_lag2,14.72234001159668
cdescubierto_preacordado_lag1,14.454306666056315
rankn_Visa_status,14.389823404947917
cprestamos_hipotecarios,14.379916763305664
mttarjeta_visa_debitos_automaticos,14.178369903564453
Visa_mconsumosdolares_tend6,14.016236686706543
ccajas_extracciones_ratioavg6,13.833449935913086
mprestamos_prendarios_lag2,13.805153274536133
rankp_Visa_mpagado,13.688453165690104
Master_Fvencimiento_tend6,13.687143262227377
Visa_mconsumosdolares_ratioavg6,13.537646611531576
ccheques_emitidos_rechazados,13.427923393249511
rankn_mcomisiones_mantenimiento,13.1387633005778
cforex_ratioavg6,13.035430081685384
Master_msaldototal_delta1,12.98779010772705
minversion2_tend6,12.69226007461548
ctarjeta_visa_descuentos_ratioavg6,12.563776715596516
Visa_status_delta1,12.32041664123535
matm_tend6,12.004519907633464
mcheques_depositados,11.982236607869465
ccheques_emitidos_rechazados_ratioavg6,11.655543327331543
mtarjeta_master_descuentos,11.580626614888509
ctarjeta_master_transacciones_tend6,11.491163317362467
cseguro_vida_lag2,11.430556805928548
Master_delinquency_lag1,11.171419906616212
